month,year,hour,x,full name,lat,lon
8,2011,10,5.371875,North Concord/Martinez,38.003193,-122.024653
9,2011,10,5.661949686,North Concord/Martinez,38.003193,-122.024653
10,2011,10,5.68921095,North Concord/Martinez,38.003193,-122.024653
11,2011,10,4.970769231,North Concord/Martinez,38.003193,-122.024653
12,2011,10,5.430793157,North Concord/Martinez,38.003193,-122.024653
1,2011,11,3.417391304,North Concord/Martinez,38.003193,-122.024653
2,2011,11,3.934664247,North Concord/Martinez,38.003193,-122.024653
3,2011,11,3.950596252,North Concord/Martinez,38.003193,-122.024653
4,2011,11,4.685908319,North Concord/Martinez,38.003193,-122.024653
5,2011,11,4.163009404,North Concord/Martinez,38.003193,-122.024653
6,2011,11,4.669421488,North Concord/Martinez,38.003193,-122.024653
7,2011,11,4.363784666,North Concord/Martinez,38.003193,-122.024653
8,2011,11,4.568144499,North Concord/Martinez,38.003193,-122.024653
9,2011,11,4.241960184,North Concord/Martinez,38.003193,-122.024653
10,2011,11,4.09430605,North Concord/Martinez,38.003193,-122.024653
11,2011,11,4.253012048,North Concord/Martinez,38.003193,-122.024653
12,2011,11,4.900696864,North Concord/Martinez,38.003193,-122.024653
1,2011,12,3.238983051,North Concord/Martinez,38.003193,-122.024653
2,2011,12,3.101549053,North Concord/Martinez,38.003193,-122.024653
3,2011,12,3.239273927,North Concord/Martinez,38.003193,-122.024653
4,2011,12,3.566068515,North Concord/Martinez,38.003193,-122.024653
5,2011,12,3.775609756,North Concord/Martinez,38.003193,-122.024653
6,2011,12,3.983136594,North Concord/Martinez,38.003193,-122.024653
7,2011,12,3.759349593,North Concord/Martinez,38.003193,-122.024653
8,2011,12,3.853420195,North Concord/Martinez,38.003193,-122.024653
9,2011,12,3.709003215,North Concord/Martinez,38.003193,-122.024653
10,2011,12,3.546689304,North Concord/Martinez,38.003193,-122.024653
11,2011,12,3.532967033,North Concord/Martinez,38.003193,-122.024653
12,2011,12,4.194690265,North Concord/Martinez,38.003193,-122.024653
1,2011,13,2.79137931,North Concord/Martinez,38.003193,-122.024653
2,2011,13,2.861867704,North Concord/Martinez,38.003193,-122.024653
3,2011,13,2.858864028,North Concord/Martinez,38.003193,-122.024653
4,2011,13,2.986062718,North Concord/Martinez,38.003193,-122.024653
5,2011,13,2.815,North Concord/Martinez,38.003193,-122.024653
6,2011,13,2.979831933,North Concord/Martinez,38.003193,-122.024653
7,2011,13,3.146464646,North Concord/Martinez,38.003193,-122.024653
8,2011,13,3.144082333,North Concord/Martinez,38.003193,-122.024653
9,2011,13,3.099315068,North Concord/Martinez,38.003193,-122.024653
10,2011,13,3.161111111,North Concord/Martinez,38.003193,-122.024653
11,2011,13,3.189530686,North Concord/Martinez,38.003193,-122.024653
12,2011,13,3.483985765,North Concord/Martinez,38.003193,-122.024653
1,2011,14,2.717647059,North Concord/Martinez,38.003193,-122.024653
2,2011,14,2.771784232,North Concord/Martinez,38.003193,-122.024653
3,2011,14,2.717514124,North Concord/Martinez,38.003193,-122.024653
4,2011,14,2.792380952,North Concord/Martinez,38.003193,-122.024653
5,2011,14,2.988505747,North Concord/Martinez,38.003193,-122.024653
6,2011,14,3.0625,North Concord/Martinez,38.003193,-122.024653
7,2011,14,2.855045872,North Concord/Martinez,38.003193,-122.024653
8,2011,14,2.830155979,North Concord/Martinez,38.003193,-122.024653
9,2011,14,2.889285714,North Concord/Martinez,38.003193,-122.024653
10,2011,14,2.916996047,North Concord/Martinez,38.003193,-122.024653
11,2011,14,2.738878143,North Concord/Martinez,38.003193,-122.024653
12,2011,14,2.836036036,North Concord/Martinez,38.003193,-122.024653
1,2011,15,2.936247723,North Concord/Martinez,38.003193,-122.024653
2,2011,15,2.711926606,North Concord/Martinez,38.003193,-122.024653
3,2011,15,2.802281369,North Concord/Martinez,38.003193,-122.024653
4,2011,15,2.934823091,North Concord/Martinez,38.003193,-122.024653
5,2011,15,2.786106033,North Concord/Martinez,38.003193,-122.024653
6,2011,15,3.073584906,North Concord/Martinez,38.003193,-122.024653
7,2011,15,3.014336918,North Concord/Martinez,38.003193,-122.024653
8,2011,15,3.168717047,North Concord/Martinez,38.003193,-122.024653
9,2011,15,2.982269504,North Concord/Martinez,38.003193,-122.024653
10,2011,15,3.10483871,North Concord/Martinez,38.003193,-122.024653
11,2011,15,2.834264432,North Concord/Martinez,38.003193,-122.024653
12,2011,15,3.060329068,North Concord/Martinez,38.003193,-122.024653
1,2011,16,2.520871143,North Concord/Martinez,38.003193,-122.024653
2,2011,16,2.562745098,North Concord/Martinez,38.003193,-122.024653
3,2011,16,2.573770492,North Concord/Martinez,38.003193,-122.024653
4,2011,16,2.776173285,North Concord/Martinez,38.003193,-122.024653
5,2011,16,3,North Concord/Martinez,38.003193,-122.024653
6,2011,16,3.241007194,North Concord/Martinez,38.003193,-122.024653
7,2011,16,2.838983051,North Concord/Martinez,38.003193,-122.024653
8,2011,16,3.003236246,North Concord/Martinez,38.003193,-122.024653
9,2011,16,2.833333333,North Concord/Martinez,38.003193,-122.024653
10,2011,16,2.682730924,North Concord/Martinez,38.003193,-122.024653
11,2011,16,2.743295019,North Concord/Martinez,38.003193,-122.024653
12,2011,16,2.644483363,North Concord/Martinez,38.003193,-122.024653
1,2011,17,2.1344,North Concord/Martinez,38.003193,-122.024653
2,2011,17,2.21440536,North Concord/Martinez,38.003193,-122.024653
3,2011,17,2.231746032,North Concord/Martinez,38.003193,-122.024653
4,2011,17,2.641481481,North Concord/Martinez,38.003193,-122.024653
5,2011,17,2.600299401,North Concord/Martinez,38.003193,-122.024653
6,2011,17,2.766881029,North Concord/Martinez,38.003193,-122.024653
7,2011,17,2.8363047,North Concord/Martinez,38.003193,-122.024653
8,2011,17,2.794160584,North Concord/Martinez,38.003193,-122.024653
9,2011,17,2.552592593,North Concord/Martinez,38.003193,-122.024653
10,2011,17,2.319047619,North Concord/Martinez,38.003193,-122.024653
11,2011,17,2.291731669,North Concord/Martinez,38.003193,-122.024653
12,2011,17,2.542242704,North Concord/Martinez,38.003193,-122.024653
1,2011,18,2.007142857,North Concord/Martinez,38.003193,-122.024653
2,2011,18,2.115523466,North Concord/Martinez,38.003193,-122.024653
3,2011,18,2.178981938,North Concord/Martinez,38.003193,-122.024653
4,2011,18,2.570522979,North Concord/Martinez,38.003193,-122.024653
5,2011,18,2.34214619,North Concord/Martinez,38.003193,-122.024653
6,2011,18,2.860719875,North Concord/Martinez,38.003193,-122.024653
7,2011,18,2.608474576,North Concord/Martinez,38.003193,-122.024653
8,2011,18,2.479262673,North Concord/Martinez,38.003193,-122.024653
9,2011,18,2.388535032,North Concord/Martinez,38.003193,-122.024653
10,2011,18,2.079787234,North Concord/Martinez,38.003193,-122.024653
11,2011,18,2.08041958,North Concord/Martinez,38.003193,-122.024653
12,2011,18,2.262809917,North Concord/Martinez,38.003193,-122.024653
1,2011,19,1.802272727,North Concord/Martinez,38.003193,-122.024653
2,2011,19,1.898514851,North Concord/Martinez,38.003193,-122.024653
3,2011,19,1.835240275,North Concord/Martinez,38.003193,-122.024653
4,2011,19,1.925053533,North Concord/Martinez,38.003193,-122.024653
5,2011,19,2.064794816,North Concord/Martinez,38.003193,-122.024653
6,2011,19,2.213362069,North Concord/Martinez,38.003193,-122.024653
7,2011,19,2.102908277,North Concord/Martinez,38.003193,-122.024653
8,2011,19,1.799578059,North Concord/Martinez,38.003193,-122.024653
9,2011,19,1.97826087,North Concord/Martinez,38.003193,-122.024653
10,2011,19,1.800453515,North Concord/Martinez,38.003193,-122.024653
11,2011,19,1.706666667,North Concord/Martinez,38.003193,-122.024653
12,2011,19,2.231678487,North Concord/Martinez,38.003193,-122.024653
1,2011,20,1.497005988,North Concord/Martinez,38.003193,-122.024653
2,2011,20,1.493150685,North Concord/Martinez,38.003193,-122.024653
3,2011,20,1.630252101,North Concord/Martinez,38.003193,-122.024653
4,2011,20,1.669491525,North Concord/Martinez,38.003193,-122.024653
5,2011,20,1.736694678,North Concord/Martinez,38.003193,-122.024653
6,2011,20,1.852272727,North Concord/Martinez,38.003193,-122.024653
7,2011,20,1.845697329,North Concord/Martinez,38.003193,-122.024653
8,2011,20,1.736363636,North Concord/Martinez,38.003193,-122.024653
9,2011,20,1.626168224,North Concord/Martinez,38.003193,-122.024653
10,2011,20,1.659498208,North Concord/Martinez,38.003193,-122.024653
11,2011,20,1.583333333,North Concord/Martinez,38.003193,-122.024653
12,2011,20,1.852564103,North Concord/Martinez,38.003193,-122.024653
1,2011,21,1.426829268,North Concord/Martinez,38.003193,-122.024653
2,2011,21,1.4,North Concord/Martinez,38.003193,-122.024653
3,2011,21,1.33105802,North Concord/Martinez,38.003193,-122.024653
4,2011,21,1.712074303,North Concord/Martinez,38.003193,-122.024653
5,2011,21,1.517241379,North Concord/Martinez,38.003193,-122.024653
6,2011,21,1.584126984,North Concord/Martinez,38.003193,-122.024653
7,2011,21,1.602693603,North Concord/Martinez,38.003193,-122.024653
8,2011,21,1.546357616,North Concord/Martinez,38.003193,-122.024653
9,2011,21,1.490196078,North Concord/Martinez,38.003193,-122.024653
10,2011,21,1.446043165,North Concord/Martinez,38.003193,-122.024653
11,2011,21,1.455197133,North Concord/Martinez,38.003193,-122.024653
12,2011,21,1.712871287,North Concord/Martinez,38.003193,-122.024653
1,2011,22,1.397540984,North Concord/Martinez,38.003193,-122.024653
2,2011,22,1.430278884,North Concord/Martinez,38.003193,-122.024653
3,2011,22,1.328063241,North Concord/Martinez,38.003193,-122.024653
4,2011,22,1.376425856,North Concord/Martinez,38.003193,-122.024653
5,2011,22,1.605839416,North Concord/Martinez,38.003193,-122.024653
6,2011,22,1.470219436,North Concord/Martinez,38.003193,-122.024653
7,2011,22,1.601286174,North Concord/Martinez,38.003193,-122.024653
8,2011,22,1.647416413,North Concord/Martinez,38.003193,-122.024653
9,2011,22,1.563909774,North Concord/Martinez,38.003193,-122.024653
10,2011,22,1.51372549,North Concord/Martinez,38.003193,-122.024653
11,2011,22,1.704797048,North Concord/Martinez,38.003193,-122.024653
12,2011,22,1.583586626,North Concord/Martinez,38.003193,-122.024653
1,2011,23,1.248447205,North Concord/Martinez,38.003193,-122.024653
2,2011,23,1.294573643,North Concord/Martinez,38.003193,-122.024653
3,2011,23,1.267015707,North Concord/Martinez,38.003193,-122.024653
4,2011,23,1.505434783,North Concord/Martinez,38.003193,-122.024653
5,2011,23,1.429347826,North Concord/Martinez,38.003193,-122.024653
6,2011,23,1.510752688,North Concord/Martinez,38.003193,-122.024653
7,2011,23,1.336842105,North Concord/Martinez,38.003193,-122.024653
8,2011,23,1.361581921,North Concord/Martinez,38.003193,-122.024653
9,2011,23,1.216049383,North Concord/Martinez,38.003193,-122.024653
10,2011,23,1.198347107,North Concord/Martinez,38.003193,-122.024653
11,2011,23,1.318181818,North Concord/Martinez,38.003193,-122.024653
12,2011,23,1.769230769,North Concord/Martinez,38.003193,-122.024653
1,2011,0,1.304347826,Orinda,37.878361,-122.183791
2,2011,0,1.204819277,Orinda,37.878361,-122.183791
3,2011,0,1.275229358,Orinda,37.878361,-122.183791
4,2011,0,1.426829268,Orinda,37.878361,-122.183791
5,2011,0,1.368932039,Orinda,37.878361,-122.183791
6,2011,0,1.516339869,Orinda,37.878361,-122.183791
7,2011,0,1.26984127,Orinda,37.878361,-122.183791
8,2011,0,1.302752294,Orinda,37.878361,-122.183791
9,2011,0,1.288461538,Orinda,37.878361,-122.183791
10,2011,0,1.290697674,Orinda,37.878361,-122.183791
11,2011,0,1.133333333,Orinda,37.878361,-122.183791
12,2011,0,1.223076923,Orinda,37.878361,-122.183791
1,2011,1,1.315789474,Orinda,37.878361,-122.183791
2,2011,1,1.5,Orinda,37.878361,-122.183791
3,2011,1,1.181818182,Orinda,37.878361,-122.183791
4,2011,1,1.2,Orinda,37.878361,-122.183791
5,2011,1,1.117647059,Orinda,37.878361,-122.183791
6,2011,1,1.058823529,Orinda,37.878361,-122.183791
7,2011,1,1.272727273,Orinda,37.878361,-122.183791
8,2011,1,1.263157895,Orinda,37.878361,-122.183791
9,2011,1,1.277777778,Orinda,37.878361,-122.183791
10,2011,1,3.5,Orinda,37.878361,-122.183791
11,2011,1,1.3,Orinda,37.878361,-122.183791
12,2011,1,1.076923077,Orinda,37.878361,-122.183791
1,2011,2,1,Orinda,37.878361,-122.183791
1,2011,3,1,Orinda,37.878361,-122.183791
1,2011,4,4.396226415,Orinda,37.878361,-122.183791
2,2011,4,4.282608696,Orinda,37.878361,-122.183791
3,2011,4,4.172413793,Orinda,37.878361,-122.183791
4,2011,4,3.62,Orinda,37.878361,-122.183791
5,2011,4,3.574468085,Orinda,37.878361,-122.183791
6,2011,4,3.203703704,Orinda,37.878361,-122.183791
7,2011,4,3.259259259,Orinda,37.878361,-122.183791
8,2011,4,4.018867925,Orinda,37.878361,-122.183791
9,2011,4,3.565217391,Orinda,37.878361,-122.183791
10,2011,4,4.224489796,Orinda,37.878361,-122.183791
11,2011,4,3.568627451,Orinda,37.878361,-122.183791
12,2011,4,4,Orinda,37.878361,-122.183791
1,2011,5,7.009756098,Orinda,37.878361,-122.183791
2,2011,5,7.248618785,Orinda,37.878361,-122.183791
3,2011,5,6.98156682,Orinda,37.878361,-122.183791
4,2011,5,6.918367347,Orinda,37.878361,-122.183791
5,2011,5,7.118556701,Orinda,37.878361,-122.183791
6,2011,5,6.638613861,Orinda,37.878361,-122.183791
7,2011,5,6.02617801,Orinda,37.878361,-122.183791
8,2011,5,6.177966102,Orinda,37.878361,-122.183791
9,2011,5,6.514893617,Orinda,37.878361,-122.183791
10,2011,5,6.75,Orinda,37.878361,-122.183791
11,2011,5,6.216981132,Orinda,37.878361,-122.183791
12,2011,5,5.393939394,Orinda,37.878361,-122.183791
1,2011,6,8.815165877,Orinda,37.878361,-122.183791
2,2011,6,9.148148148,Orinda,37.878361,-122.183791
3,2011,6,8.906666667,Orinda,37.878361,-122.183791
4,2011,6,8.247113164,Orinda,37.878361,-122.183791
5,2011,6,8.91571754,Orinda,37.878361,-122.183791
6,2011,6,8.626898048,Orinda,37.878361,-122.183791
7,2011,6,8.550827423,Orinda,37.878361,-122.183791
8,2011,6,8.260245902,Orinda,37.878361,-122.183791
9,2011,6,8.796766744,Orinda,37.878361,-122.183791
10,2011,6,9.463133641,Orinda,37.878361,-122.183791
11,2011,6,9.31372549,Orinda,37.878361,-122.183791
12,2011,6,8.652284264,Orinda,37.878361,-122.183791
1,2011,7,15.31300161,Orinda,37.878361,-122.183791
2,2011,7,16.07491289,Orinda,37.878361,-122.183791
3,2011,7,15.79911374,Orinda,37.878361,-122.183791
4,2011,7,15.37440758,Orinda,37.878361,-122.183791
5,2011,7,16.40988836,Orinda,37.878361,-122.183791
6,2011,7,17.83031301,Orinda,37.878361,-122.183791
7,2011,7,16.37954939,Orinda,37.878361,-122.183791
8,2011,7,15.30680174,Orinda,37.878361,-122.183791
9,2011,7,16.26807229,Orinda,37.878361,-122.183791
10,2011,7,16.3553719,Orinda,37.878361,-122.183791
11,2011,7,16.59016393,Orinda,37.878361,-122.183791
12,2011,7,14.61064892,Orinda,37.878361,-122.183791
1,2011,8,21.54640719,Orinda,37.878361,-122.183791
2,2011,8,20.46048632,Orinda,37.878361,-122.183791
3,2011,8,22.07956104,Orinda,37.878361,-122.183791
4,2011,8,19.77947295,Orinda,37.878361,-122.183791
5,2011,8,19.97271487,Orinda,37.878361,-122.183791
6,2011,8,20.68715847,Orinda,37.878361,-122.183791
7,2011,8,19.3260573,Orinda,37.878361,-122.183791
8,2011,8,20.32531646,Orinda,37.878361,-122.183791
9,2011,8,20.0754717,Orinda,37.878361,-122.183791
10,2011,8,20.25213675,Orinda,37.878361,-122.183791
11,2011,8,20.11815562,Orinda,37.878361,-122.183791
12,2011,8,18.04107649,Orinda,37.878361,-122.183791
1,2011,9,9.301184433,Orinda,37.878361,-122.183791
2,2011,9,8.682130584,Orinda,37.878361,-122.183791
3,2011,9,9.346456693,Orinda,37.878361,-122.183791
4,2011,9,8.852159468,Orinda,37.878361,-122.183791
5,2011,9,8.604200323,Orinda,37.878361,-122.183791
6,2011,9,9.709302326,Orinda,37.878361,-122.183791
7,2011,9,8.386292835,Orinda,37.878361,-122.183791
8,2011,9,9.413685848,Orinda,37.878361,-122.183791
9,2011,9,8.707620529,Orinda,37.878361,-122.183791
10,2011,9,9.770940171,Orinda,37.878361,-122.183791
11,2011,9,8.878164557,Orinda,37.878361,-122.183791
12,2011,9,9.478777589,Orinda,37.878361,-122.183791
1,2011,10,6.476534296,Orinda,37.878361,-122.183791
2,2011,10,6.345849802,Orinda,37.878361,-122.183791
3,2011,10,6.563451777,Orinda,37.878361,-122.183791
4,2011,10,6.229310345,Orinda,37.878361,-122.183791
5,2011,10,6.269230769,Orinda,37.878361,-122.183791
6,2011,10,6.600654664,Orinda,37.878361,-122.183791
7,2011,10,6.466557912,Orinda,37.878361,-122.183791
8,2011,10,6.939490446,Orinda,37.878361,-122.183791
9,2011,10,6.189456343,Orinda,37.878361,-122.183791
10,2011,10,6.524911032,Orinda,37.878361,-122.183791
11,2011,10,6.881355932,Orinda,37.878361,-122.183791
12,2011,10,7.324090121,Orinda,37.878361,-122.183791
1,2011,11,4.34026465,Orinda,37.878361,-122.183791
2,2011,11,4.162393162,Orinda,37.878361,-122.183791
3,2011,11,4.146520147,Orinda,37.878361,-122.183791
4,2011,11,5.022944551,Orinda,37.878361,-122.183791
5,2011,11,4.868068834,Orinda,37.878361,-122.183791
6,2011,11,5.686770428,Orinda,37.878361,-122.183791
7,2011,11,5.368782161,Orinda,37.878361,-122.183791
8,2011,11,5.684303351,Orinda,37.878361,-122.183791
9,2011,11,4.985637343,Orinda,37.878361,-122.183791
10,2011,11,5.038095238,Orinda,37.878361,-122.183791
11,2011,11,5.139720559,Orinda,37.878361,-122.183791
12,2011,11,6.108348135,Orinda,37.878361,-122.183791
1,2011,12,3.591800357,Orinda,37.878361,-122.183791
2,2011,12,3.591752577,Orinda,37.878361,-122.183791
3,2011,12,3.646956522,Orinda,37.878361,-122.183791
4,2011,12,4.072332731,Orinda,37.878361,-122.183791
5,2011,12,4.188172043,Orinda,37.878361,-122.183791
6,2011,12,4.935135135,Orinda,37.878361,-122.183791
7,2011,12,4.734006734,Orinda,37.878361,-122.183791
8,2011,12,4.8091354,Orinda,37.878361,-122.183791
9,2011,12,4.699828473,Orinda,37.878361,-122.183791
10,2011,12,4.585365854,Orinda,37.878361,-122.183791
11,2011,12,4.546112116,Orinda,37.878361,-122.183791
12,2011,12,5.360915493,Orinda,37.878361,-122.183791
1,2011,13,3.315217391,Orinda,37.878361,-122.183791
2,2011,13,3.5,Orinda,37.878361,-122.183791
3,2011,13,3.422101449,Orinda,37.878361,-122.183791
4,2011,13,3.416206262,Orinda,37.878361,-122.183791
5,2011,13,3.287435456,Orinda,37.878361,-122.183791
6,2011,13,3.99122807,Orinda,37.878361,-122.183791
7,2011,13,3.959627329,Orinda,37.878361,-122.183791
8,2011,13,4.189982729,Orinda,37.878361,-122.183791
9,2011,13,3.916666667,Orinda,37.878361,-122.183791
10,2011,13,4.607350097,Orinda,37.878361,-122.183791
11,2011,13,3.9375,Orinda,37.878361,-122.183791
